customer_id,total_orders,total_amount,avg_order_value,recency_days,support_ticket_count
CUST01544,11,6887.0,626.0909090909091,32,4.0
CUST01545,2,1091.81,545.905,166,0.0
CUST01548,7,3574.6,510.65714285714284,39,1.0
CUST01549,3,3126.75,1042.25,227,1.0
CUST01550,4,1841.6,460.4,169,0.0
CUST01551,2,1853.7799999999997,926.8899999999999,44,0.0
CUST01553,1,381.8,381.8,213,0.0
CUST01554,5,4601.29,920.258,12,1.0
CUST01555,4,2401.76,600.44,15,1.0
CUST01556,5,3783.21,756.642,37,0.0
CUST01557,4,1918.1799999999998,479.54499999999996,48,0.0
CUST01559,8,5817.8,727.225,153,3.0
CUST01560,5,3607.51,721.5020000000001,21,1.0
CUST01562,4,2620.94,655.235,49,1.0
CUST01563,2,1279.74,639.87,80,1.0
CUST01564,2,1155.5900000000001,577.7950000000001,296,0.0
CUST01565,4,3451.03,862.7575,25,0.0
CUST01566,2,2075.66,1037.83,45,0.0
CUST01567,2,1423.0500000000002,711.5250000000001,405,0.0
CUST01569,6,4032.73,672.1216666666667,16,0.0
CUST01570,2,551.3299999999999,275.66499999999996,204,0.0
CUST01572,1,1048.29,1048.29,287,1.0
CUST01573,8,6524.17,815.52125,13,2.0
CUST01575,3,4439.9800000000005,1479.9933333333336,225,2.0
CUST01576,2,2235.15,1117.575,142,1.0
CUST01578,2,2673.95,1336.975,9,0.0
CUST01579,8,6050.82,756.3525,105,1.0
CUST01580,3,1994.2,664.7333333333333,56,0.0
CUST01582,8,4731.45,591.43125,2,2.0
CUST01583,3,1979.92,659.9733333333334,321,0.0
CUST01585,1,327.29,327.29,83,0.0
CUST01586,2,2246.2200000000003,1123.1100000000001,37,1.0
CUST01587,5,3345.9300000000003,669.186,189,2.0
CUST01589,2,883.23,441.615,207,0.0
CUST01590,2,1250.94,625.47,189,0.0
CUST01591,3,2829.57,943.19,196,2.0
CUST01593,1,675.24,675.24,90,0.0
CUST01594,6,3131.56,521.9266666666666,12,1.0
CUST01596,7,5339.889999999999,762.8414285714285,20,1.0
CUST01597,7,3606.2200000000003,515.1742857142857,50,2.0
CUST01598,4,1821.96,455.49,16,0.0
CUST01599,3,1748.0800000000002,582.6933333333334,142,0.0
CUST01600,1,657.78,657.78,60,0.0
CUST01601,7,6554.65,936.3785714285714,50,2.0
CUST01602,5,3517.8100000000004,703.5620000000001,11,1.0
CUST01604,7,2918.56,416.9371428571429,38,2.0
CUST01605,2,1483.0,741.5,53,0.0
CUST01606,1,282.09,282.09,240,1.0
CUST01607,1,1515.3,1515.3,215,0.0
CUST01608,4,2151.46,537.865,4,0.0
CUST01610,6,4365.28,727.5466666666666,7,2.0
CUST01612,1,725.09,725.09,343,0.0
CUST01613,2,1983.37,991.685,315,0.0
CUST01615,4,2580.1400000000003,645.0350000000001,40,1.0
CUST01616,6,4472.110000000001,745.3516666666668,220,2.0
CUST01618,6,4011.61,668.6016666666667,144,0.0
CUST01619,5,3063.82,612.764,23,0.0
CUST01620,7,4320.45,617.2071428571428,37,0.0
CUST01622,8,4147.12,518.39,47,2.0
CUST01623,2,1834.9099999999999,917.4549999999999,419,0.0
CUST01624,6,3439.3,573.2166666666667,52,1.0
CUST01627,4,2804.23,701.0575,355,0.0
CUST01631,7,5285.04,755.0057142857142,52,1.0
CUST01632,1,1472.62,1472.62,66,0.0
CUST01633,5,2081.99,416.39799999999997,41,1.0
CUST01634,1,668.05,668.05,100,0.0
CUST01635,6,4313.25,718.875,48,2.0
CUST01637,11,7075.92,643.2654545454545,53,3.0
CUST01638,8,5077.9,634.7375,0,0.0
CUST01639,2,2292.2200000000003,1146.1100000000001,226,0.0
CUST01640,1,464.57,464.57,165,0.0
CUST01641,6,4815.66,802.61,13,1.0
CUST01642,6,5216.96,869.4933333333333,34,0.0
CUST01644,8,5024.66,628.0825,178,3.0
CUST01645,6,3999.9,666.65,9,0.0
CUST01647,7,6464.3099999999995,923.472857142857,31,0.0
CUST01648,2,1174.65,587.325,15,0.0
CUST01649,1,376.88,376.88,303,0.0
CUST01650,2,2187.6,1093.8,23,0.0
CUST01651,3,2543.79,847.93,147,1.0
CUST01652,7,4915.62,702.2314285714285,55,2.0
CUST01653,3,2168.75,722.9166666666666,147,1.0
CUST01654,2,1618.19,809.095,53,0.0
CUST01656,9,5263.7300000000005,584.8588888888889,8,1.0
CUST01657,1,149.0,149.0,388,0.0
CUST01658,9,8066.37,896.2633333333333,5,2.0
CUST01661,2,826.76,413.38,214,1.0
CUST01662,3,2215.29,738.43,93,0.0
CUST01663,8,6761.96,845.245,30,2.0
CUST01664,3,2080.54,693.5133333333333,135,1.0
CUST01667,2,1307.77,653.885,196,0.0
CUST01669,2,1801.98,900.99,203,0.0
CUST01670,3,2794.54,931.5133333333333,45,1.0
CUST01672,5,2937.06,587.412,89,0.0
CUST01673,3,3125.58,1041.86,12,0.0
CUST01674,6,3081.0099999999998,513.5016666666667,2,1.0
CUST01675,2,1309.95,654.975,192,0.0
CUST01677,9,4880.6,542.2888888888889,23,0.0
CUST01678,7,4519.16,645.5942857142857,30,0.0
CUST01679,4,2798.27,699.5675,89,0.0
CUST01681,5,3861.42,772.284,54,1.0
CUST01683,6,7342.29,1223.715,31,1.0
CUST01684,5,4623.66,924.732,22,0.0
CUST01685,6,3081.38,513.5633333333334,338,1.0
CUST01686,1,699.98,699.98,198,1.0
CUST01687,5,2765.61,553.1220000000001,141,0.0
CUST01689,4,2918.12,729.53,122,1.0
CUST01690,4,3930.82,982.705,130,2.0
CUST01692,7,4276.32,610.9028571428571,236,3.0
CUST01693,2,994.37,497.185,21,0.0
CUST01695,5,2439.2,487.84,38,1.0
CUST01696,2,1047.8,523.9,187,0.0
CUST01697,4,3156.29,789.0725,30,0.0
CUST01698,10,9449.57,944.957,47,4.0
CUST01699,6,3095.45,515.9083333333333,302,0.0
CUST01701,1,388.29,388.29,74,0.0
CUST01705,4,2470.94,617.735,28,1.0
CUST01706,8,5035.05,629.38125,32,1.0
CUST01707,3,2140.2200000000003,713.4066666666668,5,1.0
CUST01708,4,2083.07,520.7675,11,0.0
CUST01709,3,1524.54,508.18,217,0.0
CUST01711,6,3154.94,525.8233333333334,21,0.0
CUST01712,2,1445.64,722.82,19,1.0
CUST01715,4,2342.73,585.6825,181,2.0
CUST01717,6,6178.63,1029.7716666666668,4,0.0
CUST01718,13,7038.5,541.4230769230769,58,3.0
CUST01719,4,2725.06,681.265,208,1.0
CUST01721,1,617.29,617.29,98,0.0
CUST01722,1,359.06,359.06,119,0.0
CUST01723,7,8375.310000000001,1196.4728571428573,55,2.0
CUST01724,2,1680.71,840.355,99,0.0
CUST01725,1,632.03,632.03,104,1.0
CUST01727,6,2844.76,474.1266666666667,2,0.0
CUST01729,3,2641.76,880.5866666666667,43,2.0
CUST01730,7,5329.4400000000005,761.3485714285715,180,4.0
CUST01732,9,9678.22,1075.3577777777778,17,2.0
CUST01733,4,2532.24,633.06,152,3.0
CUST01735,2,1287.08,643.54,121,1.0
CUST01737,2,1159.58,579.79,0,0.0
CUST01739,3,1071.46,357.15333333333336,50,0.0
CUST01742,6,3970.62,661.77,190,1.0
CUST01743,4,1735.96,433.99,57,1.0
CUST01745,2,806.46,403.23,264,0.0
CUST01746,4,2960.62,740.155,299,1.0
CUST01748,1,150.03,150.03,96,0.0
CUST01749,2,1709.8200000000002,854.9100000000001,250,1.0
CUST01750,1,556.93,556.93,197,0.0
CUST01751,2,977.3,488.65,27,0.0
CUST01752,1,516.34,516.34,231,0.0
CUST01753,3,2669.68,889.8933333333333,53,0.0
CUST01755,6,3652.4,608.7333333333333,212,2.0
CUST01757,2,1856.03,928.015,227,0.0
CUST01759,2,1973.57,986.785,149,0.0
CUST01766,1,561.64,561.64,223,0.0
CUST01767,3,1605.14,535.0466666666667,205,3.0
CUST01768,8,6118.25,764.78125,6,1.0
CUST01769,6,6843.43,1140.5716666666667,21,2.0
CUST01770,3,1327.79,442.59666666666664,118,2.0
CUST01771,5,3660.56,732.112,20,0.0
CUST01773,5,4845.14,969.028,256,1.0
CUST01774,6,3826.09,637.6816666666667,212,3.0
CUST01775,3,2670.2,890.0666666666666,42,1.0
CUST01776,2,2686.35,1343.175,139,0.0
CUST01779,4,3408.21,852.0525,227,2.0
CUST01780,4,3247.38,811.845,19,3.0
CUST01781,1,1360.78,1360.78,301,1.0
CUST01782,7,4334.56,619.2228571428572,197,0.0
CUST01783,6,4242.639999999999,707.1066666666666,54,0.0
CUST01784,4,2861.2200000000003,715.3050000000001,40,1.0
CUST01785,2,1574.6,787.3,4,0.0
CUST01786,7,4294.38,613.4828571428571,58,3.0
CUST01787,3,3655.99,1218.6633333333332,30,0.0
CUST01788,7,4885.62,697.9457142857143,8,2.0
CUST01789,1,341.52,341.52,112,0.0
CUST01790,3,1750.7,583.5666666666667,100,0.0
CUST01791,2,516.61,258.305,142,0.0
CUST01793,4,5185.16,1296.29,108,1.0
CUST01794,3,2241.93,747.31,35,0.0
CUST01795,1,1266.99,1266.99,149,1.0
CUST01796,1,500.81,500.81,93,0.0
CUST01797,1,1593.85,1593.85,177,1.0
CUST01798,4,3577.66,894.415,163,1.0
CUST01801,1,371.61,371.61,84,1.0
CUST01802,3,1461.8,487.26666666666665,199,1.0
CUST01804,3,1552.45,517.4833333333333,237,0.0
CUST01805,1,433.16,433.16,97,0.0
CUST01806,3,1433.8600000000001,477.9533333333334,25,0.0
CUST01807,4,3703.79,925.9475,28,1.0
CUST01808,8,6870.57,858.82125,2,1.0
CUST01809,8,7857.91,982.23875,6,1.0
CUST01810,4,1668.1399999999999,417.03499999999997,40,0.0
CUST01811,6,4863.08,810.5133333333333,16,3.0
CUST01812,6,3399.87,566.645,31,0.0
CUST01813,6,4038.11,673.0183333333333,55,1.0
CUST01816,1,507.79,507.79,249,0.0
CUST01817,7,5667.97,809.71,207,1.0
CUST01818,5,3080.04,616.008,228,1.0
CUST01819,2,1750.5700000000002,875.2850000000001,142,2.0
CUST01820,13,9193.23,707.1715384615384,17,4.0
CUST01821,5,3708.96,741.792,101,0.0
CUST01822,5,4482.68,896.5360000000001,51,1.0
CUST01824,5,5499.38,1099.876,261,2.0
CUST01825,2,1127.7199999999998,563.8599999999999,4,1.0
CUST01828,3,1876.83,625.61,182,0.0
CUST01829,7,4605.35,657.907142857143,161,1.0
CUST01830,4,2433.02,608.255,87,1.0
CUST01831,3,2174.13,724.71,5,1.0
CUST01832,5,5038.610000000001,1007.7220000000001,155,1.0
CUST01833,8,5277.49,659.68625,11,0.0
CUST01835,1,710.25,710.25,192,0.0
CUST01837,1,441.28,441.28,136,0.0
CUST01838,2,775.96,387.98,124,0.0
CUST01839,5,2904.01,580.802,6,0.0
CUST01840,4,2778.5,694.625,8,0.0
CUST01843,3,3230.01,1076.67,40,0.0
CUST01844,8,5250.11,656.26375,20,1.0
CUST01845,1,545.67,545.67,224,0.0
CUST01846,7,4758.75,679.8214285714286,136,4.0
CUST01847,2,1729.73,864.865,49,0.0
CUST01848,6,5463.58,910.5966666666667,50,1.0
CUST01850,4,2045.6,511.4,48,0.0
CUST01851,1,289.22,289.22,415,0.0
CUST01852,1,572.93,572.93,108,1.0
CUST01855,5,4629.85,925.97,35,3.0
CUST01856,3,1379.79,459.93,271,3.0
CUST01857,9,5573.32,619.2577777777777,134,5.0
CUST01859,5,3473.82,694.764,42,0.0
CUST01860,3,1262.77,420.92333333333335,37,2.0
CUST01861,4,3165.46,791.365,22,0.0
CUST01862,4,4513.64,1128.41,16,0.0
CUST01863,1,530.13,530.13,248,0.0
CUST01865,3,1867.7600000000002,622.5866666666667,120,2.0
CUST01866,1,510.52,510.52,130,1.0
CUST01867,2,993.32,496.66,46,0.0
CUST01868,3,26057.29,8685.763333333334,140,0.0
CUST01869,9,5857.74,650.86,43,1.0
CUST01872,8,5314.91,664.36375,36,2.0
CUST01873,7,3448.67,492.6671428571429,17,0.0
CUST01874,2,1371.8600000000001,685.9300000000001,48,0.0
CUST01875,7,3162.7799999999997,451.82571428571424,134,2.0
CUST01876,5,4129.84,825.9680000000001,203,0.0
CUST01879,1,709.74,709.74,84,1.0
CUST01880,4,1569.8400000000001,392.46000000000004,291,1.0
CUST01883,6,3559.8500000000004,593.3083333333334,7,1.0
CUST01884,3,2372.63,790.8766666666667,294,1.0
CUST01885,6,3648.76,608.1266666666667,53,1.0
CUST01886,2,948.26,474.13,138,0.0
CUST01887,6,3354.62,559.1033333333334,186,1.0
CUST01889,3,2445.84,815.2800000000001,26,0.0
CUST01890,1,416.76,416.76,286,0.0
CUST01891,2,3614.49,1807.245,277,2.0
CUST01892,2,923.6999999999999,461.84999999999997,9,0.0
CUST01893,5,3337.38,667.476,2,2.0
CUST01894,4,3166.55,791.6375,255,0.0
CUST01895,1,1344.42,1344.42,389,0.0
CUST01896,2,849.76,424.88,11,0.0
CUST01897,7,5033.2699999999995,719.0385714285713,40,1.0
CUST01898,1,829.18,829.18,278,0.0
CUST01899,2,1576.16,788.08,113,1.0
CUST01901,3,2344.37,781.4566666666666,223,0.0
CUST01902,3,1130.94,376.98,25,0.0
CUST01903,9,5606.46,622.94,28,4.0
CUST01905,4,2668.83,667.2075,50,1.0
CUST01909,2,1299.92,649.96,3,0.0
CUST01910,5,2642.55,528.51,190,0.0
CUST01911,10,6891.04,689.104,6,2.0
CUST01914,7,6013.65,859.092857142857,49,2.0
CUST01915,4,3357.25,839.3125,333,0.0
CUST01916,3,1477.4,492.4666666666667,24,0.0
CUST01918,4,3621.08,905.27,230,0.0
CUST01919,2,1871.4899999999998,935.7449999999999,27,0.0
CUST01921,4,2532.17,633.0425,135,1.0
CUST01922,4,3374.0299999999997,843.5074999999999,44,0.0
CUST01923,3,1359.38,453.1266666666667,206,0.0
CUST01926,1,449.37,449.37,190,0.0
CUST01927,3,3362.8999999999996,1120.9666666666665,223,0.0
CUST01928,5,2986.37,597.274,12,1.0
CUST01930,3,1579.7,526.5666666666667,30,0.0
CUST01931,4,2261.88,565.47,30,0.0
CUST01932,2,2839.42,1419.71,41,0.0
CUST01933,6,3230.78,538.4633333333334,99,0.0
CUST01935,1,308.98,308.98,112,0.0
CUST01936,2,1160.81,580.405,59,0.0
CUST01937,1,383.33,383.33,180,0.0
CUST01938,6,3592.5299999999997,598.755,20,2.0
CUST01939,5,3464.73,692.946,6,1.0
CUST01940,9,7225.11,802.79,2,1.0
CUST01941,10,6200.41,620.0409999999999,38,2.0
CUST01942,1,523.56,523.56,309,0.0
CUST01943,5,5229.27,1045.854,53,1.0
CUST01944,8,6521.58,815.1975,21,2.0
CUST01946,4,1904.3400000000001,476.08500000000004,59,2.0
CUST01947,7,4832.0599999999995,690.2942857142856,183,0.0
CUST01948,2,1170.93,585.465,230,1.0
CUST01950,3,1395.9099999999999,465.3033333333333,196,0.0
CUST01951,4,2559.6099999999997,639.9024999999999,185,1.0
CUST01954,11,8402.98,763.9072727272727,53,3.0
CUST01955,10,4916.2699999999995,491.62699999999995,8,2.0
CUST01958,7,3390.38,484.34000000000003,173,4.0
CUST01959,3,2332.59,777.5300000000001,20,0.0
CUST01960,3,2058.57,686.19,11,0.0
CUST01961,4,3056.04,764.01,139,2.0
CUST01962,8,5467.6900000000005,683.4612500000001,202,2.0
CUST01963,1,827.54,827.54,173,0.0
CUST01964,2,1288.24,644.12,12,0.0
CUST01965,2,1060.55,530.275,256,1.0
CUST01966,6,5099.78,849.9633333333333,109,1.0
CUST01967,4,1574.64,393.66,88,2.0
CUST01970,4,2507.45,626.8625,48,0.0
CUST01971,3,2955.46,985.1533333333333,22,1.0
CUST01972,12,7166.04,597.17,19,2.0
CUST01973,4,3552.32,888.08,13,0.0
CUST01974,8,4336.05,542.00625,9,2.0
CUST01975,6,3940.8999999999996,656.8166666666666,38,1.0
CUST01976,7,6343.9,906.2714285714285,36,3.0
CUST01978,7,6034.36,862.0514285714286,216,2.0
CUST01979,2,1075.89,537.945,20,0.0
CUST01980,10,8871.41,887.141,21,1.0
CUST01981,6,6131.18,1021.8633333333333,19,1.0
CUST01982,9,4892.66,543.6288888888889,21,2.0
CUST01983,5,1927.91,385.582,5,0.0
CUST01984,9,5138.389999999999,570.9322222222222,47,2.0
CUST01986,6,6117.86,1019.6433333333333,40,3.0
CUST01988,4,14032.75,3508.1875,2,0.0
CUST01991,7,5405.02,772.1457142857143,125,2.0
CUST01992,4,3269.68,817.42,7,0.0
CUST01993,7,3740.82,534.4028571428572,2,2.0
CUST01995,5,2602.16,520.432,204,1.0
CUST01996,4,3858.54,964.635,13,0.0
CUST01997,5,3804.33,760.866,50,0.0
CUST01998,9,9097.95,1010.8833333333334,11,2.0
CUST02000,10,4734.83,473.483,156,2.0
CUST02001,4,4215.38,1053.845,48,0.0
CUST02002,7,6389.57,912.7957142857142,17,1.0
CUST02005,6,3793.33,632.2216666666667,2,1.0
CUST02006,2,2717.7400000000002,1358.8700000000001,2,0.0
CUST02007,6,5058.75,843.125,212,1.0
CUST02008,4,4601.66,1150.415,288,2.0
CUST02009,6,4868.95,811.4916666666667,12,1.0
CUST02011,4,4620.1,1155.025,190,0.0
CUST02013,2,1418.68,709.34,51,0.0
CUST02014,4,1934.85,483.7125,0,0.0
CUST02016,2,882.6200000000001,441.31000000000006,31,0.0
CUST02017,2,1871.94,935.97,137,0.0
CUST02018,1,873.21,873.21,106,1.0
CUST02019,10,5948.59,594.859,25,2.0
CUST02020,3,2876.52,958.84,90,0.0
CUST02021,5,4697.28,939.4559999999999,59,1.0
CUST02023,1,888.97,888.97,104,0.0
CUST02024,11,6485.26,589.569090909091,20,0.0
CUST02026,6,5043.0,840.5,36,0.0
CUST02027,4,3475.88,868.97,55,0.0
CUST02028,2,1517.08,758.54,187,0.0
CUST02029,5,2791.39,558.278,22,1.0
CUST02030,7,4841.91,691.7014285714286,15,0.0
CUST02031,2,734.56,367.28,227,0.0
CUST02032,2,1046.18,523.09,402,0.0
CUST02033,5,3320.35,664.0699999999999,58,0.0
CUST02034,2,897.86,448.93,45,0.0
CUST02037,2,1131.94,565.97,61,2.0
CUST02038,3,1941.74,647.2466666666667,322,1.0
CUST02039,3,1806.76,602.2533333333333,220,1.0
CUST02040,2,1156.0,578.0,20,0.0
CUST02041,7,8711.11,1244.4442857142858,8,2.0
CUST02042,5,2765.54,553.108,46,1.0
CUST02044,8,6994.62,874.3275,51,1.0
CUST02045,1,626.4,626.4,152,0.0
CUST02046,6,4967.95,827.9916666666667,342,2.0
CUST02047,9,9285.85,1031.7611111111112,38,0.0
CUST02048,1,683.23,683.23,247,0.0
CUST02049,7,4082.93,583.2757142857142,59,1.0
CUST02050,4,2054.58,513.645,6,1.0
CUST02051,3,2953.97,984.6566666666666,145,1.0
CUST02052,5,6095.51,1219.102,45,0.0
CUST02053,5,4282.21,856.442,29,0.0
CUST02054,9,8418.66,935.4066666666666,6,1.0
CUST02055,7,3803.29,543.3271428571428,39,0.0
CUST02057,3,3230.33,1076.7766666666666,16,0.0
CUST02058,2,1439.28,719.64,8,0.0
CUST02061,6,3818.2200000000003,636.37,7,2.0
CUST02062,4,3844.48,961.12,221,0.0
CUST02063,5,2514.81,502.962,26,1.0
CUST02064,3,2866.45,955.4833333333332,129,1.0
CUST02066,2,1165.54,582.77,0,1.0
CUST02068,3,2109.12,703.04,12,0.0
CUST02070,1,557.51,557.51,140,1.0
CUST02071,4,2603.33,650.8325,46,0.0
CUST02073,1,462.53,462.53,94,0.0
CUST02074,3,2958.6099999999997,986.2033333333333,3,0.0
CUST02076,4,3480.34,870.085,273,0.0
CUST02078,10,5212.43,521.243,8,3.0
CUST02080,3,2768.41,922.8033333333333,238,1.0
CUST02081,9,5848.4400000000005,649.8266666666667,226,2.0
CUST02082,2,1444.5700000000002,722.2850000000001,184,0.0
CUST02083,4,2720.84,680.21,19,0.0
CUST02084,1,481.85,481.85,225,0.0
CUST02085,1,682.7,682.7,63,0.0
CUST02086,3,2881.01,960.3366666666667,53,0.0
CUST02087,3,2067.91,689.3033333333333,7,0.0
CUST02089,2,1281.3400000000001,640.6700000000001,33,0.0
CUST02090,2,852.76,426.38,140,1.0
CUST02093,3,1638.06,546.02,7,0.0
CUST02094,2,1171.49,585.745,156,0.0
CUST02095,3,2140.15,713.3833333333333,15,1.0
CUST02097,5,2858.66,571.732,29,1.0
CUST02099,3,2275.89,758.63,167,0.0
CUST02100,9,4873.24,541.4711111111111,50,2.0
CUST02101,7,4502.69,643.2414285714285,78,2.0
CUST02102,7,4096.23,585.1757142857142,17,0.0
CUST02104,3,2519.2,839.7333333333332,15,0.0
CUST02105,6,3931.45,655.2416666666667,6,2.0
CUST02106,9,22131.36,2459.04,31,3.0
CUST02107,5,3080.15,616.03,150,0.0
CUST02108,4,2559.18,639.795,53,2.0
CUST02109,6,4224.2300000000005,704.0383333333334,6,1.0
CUST02110,3,3091.2000000000003,1030.4,10,0.0
CUST02111,1,1404.22,1404.22,244,0.0
CUST02112,3,1402.8600000000001,467.62000000000006,395,0.0
CUST02114,2,587.4200000000001,293.71000000000004,171,1.0
CUST02115,4,3950.54,987.635,1,0.0
CUST02116,2,1180.1399999999999,590.0699999999999,211,1.0
CUST02118,7,5739.9800000000005,819.9971428571429,153,0.0
CUST02120,10,6730.96,673.096,30,1.0
CUST02121,3,1252.6599999999999,417.5533333333333,15,0.0
CUST02122,2,2531.96,1265.98,27,0.0
CUST02124,4,1738.73,434.6825,11,0.0
CUST02125,1,321.85,321.85,200,1.0
CUST02126,1,698.21,698.21,266,0.0
CUST02127,1,1050.81,1050.81,270,0.0
CUST02128,1,1406.44,1406.44,101,0.0
CUST02129,1,787.79,787.79,150,0.0
CUST02130,3,1356.56,452.18666666666667,144,2.0
CUST02133,5,5915.030000000001,1183.006,3,1.0
CUST02134,4,2837.51,709.3775,8,1.0
CUST02136,4,3776.61,944.1525,144,1.0
CUST02137,5,4228.32,845.664,17,2.0
CUST02139,2,1049.8,524.9,22,0.0
CUST02140,8,5198.19,649.77375,5,1.0
CUST02141,2,2337.84,1168.92,137,0.0
CUST02142,1,1330.95,1330.95,139,0.0
CUST02143,2,1933.62,966.81,10,0.0
CUST02144,3,1995.9199999999998,665.3066666666666,14,0.0
CUST02145,7,4813.139999999999,687.5914285714285,171,0.0
CUST02146,1,917.63,917.63,178,0.0
CUST02148,2,1189.42,594.71,58,0.0
CUST02149,2,3065.5299999999997,1532.7649999999999,124,0.0
CUST02152,4,2366.99,591.7475,169,1.0
CUST02154,17,12407.640000000001,729.8611764705884,49,3.0
CUST02155,1,846.73,846.73,257,0.0
CUST02156,1,1705.47,1705.47,274,0.0
CUST02157,1,736.31,736.31,108,0.0
CUST02162,8,5688.39,711.04875,39,0.0
CUST02163,3,2010.3600000000001,670.12,183,1.0
CUST02166,2,1722.44,861.22,58,1.0
CUST02167,5,3963.67,792.734,103,0.0
CUST02169,5,3983.27,796.654,44,2.0
CUST02170,6,3749.08,624.8466666666667,198,3.0
CUST02172,8,6256.6900000000005,782.0862500000001,7,3.0
CUST02174,10,5994.51,599.451,1,2.0
CUST02176,1,971.25,971.25,174,0.0
CUST02178,6,4153.84,692.3066666666667,16,1.0
CUST02180,3,2631.13,877.0433333333334,182,1.0
CUST02182,4,2717.77,679.4425,1,1.0
CUST02183,2,2206.5,1103.25,111,0.0
CUST02187,1,1006.5,1006.5,277,0.0
CUST02188,2,640.48,320.24,185,0.0
CUST02189,5,3156.09,631.2180000000001,39,1.0
CUST02190,6,2916.31,486.0516666666667,45,1.0
CUST02192,2,2640.42,1320.21,13,0.0
CUST02194,6,8262.71,1377.118333333333,33,0.0
CUST02195,8,4744.28,593.035,179,1.0
CUST02197,1,362.15,362.15,81,0.0
CUST02199,4,2638.62,659.655,156,2.0
CUST02200,4,2568.2200000000003,642.0550000000001,26,0.0
CUST02201,5,4412.26,882.452,189,0.0
CUST02205,3,3059.72,1019.9066666666666,17,0.0
CUST02206,2,1232.78,616.39,338,1.0
CUST02208,6,5051.27,841.8783333333334,183,1.0
CUST02209,5,2357.51,471.50200000000007,22,0.0
CUST02211,6,4246.04,707.6733333333333,35,1.0
CUST02212,1,619.75,619.75,112,0.0
CUST02213,3,1948.1499999999999,649.3833333333333,103,2.0
CUST02214,6,5751.179999999999,958.5299999999999,273,3.0
CUST02215,2,1522.96,761.48,53,1.0
CUST02216,3,2218.09,739.3633333333333,150,2.0
CUST02217,4,3110.29,777.5725,16,0.0
CUST02218,6,4259.38,709.8966666666666,33,1.0
CUST02219,1,484.4,484.4,99,0.0
CUST02220,2,765.9,382.95,52,0.0
CUST02221,1,682.97,682.97,94,0.0
CUST02223,3,1690.5500000000002,563.5166666666668,45,0.0
CUST02225,7,2816.32,402.3314285714286,20,2.0
CUST02227,4,2320.84,580.21,88,1.0
CUST02228,3,2870.67,956.89,147,2.0
CUST02230,1,388.37,388.37,84,0.0
CUST02231,5,2862.12,572.424,16,0.0
CUST02232,3,1414.77,471.59,16,0.0
CUST02233,2,1686.71,843.355,44,0.0
CUST02236,2,1413.8899999999999,706.9449999999999,205,0.0
CUST02237,7,5050.48,721.4971428571428,34,1.0
CUST02238,10,6304.62,630.462,117,3.0
CUST02239,1,576.85,576.85,105,0.0
CUST02240,2,2911.94,1455.97,11,0.0
CUST02241,4,3532.06,883.015,174,0.0
CUST02243,4,2923.57,730.8925,193,1.0
CUST02244,5,2694.23,538.846,37,0.0
CUST02245,8,4970.59,621.32375,143,2.0
CUST02246,3,2005.87,668.6233333333333,213,1.0
CUST02247,3,1825.17,608.39,12,0.0
CUST02249,3,1584.17,528.0566666666667,135,1.0
CUST02252,4,2123.62,530.905,122,2.0
CUST02253,9,7748.2699999999995,860.9188888888889,53,2.0
CUST02254,1,321.87,321.87,151,1.0
CUST02255,2,996.15,498.075,10,0.0
CUST02256,5,2662.73,532.546,32,1.0
CUST02257,5,4038.65,807.73,120,3.0
CUST02258,4,2233.67,558.4175,258,1.0
CUST02259,3,1265.3000000000002,421.7666666666667,0,0.0
CUST02260,3,3309.0299999999997,1103.01,129,1.0
CUST02261,4,3277.19,819.2975,115,2.0
CUST02262,3,2320.9,773.6333333333333,157,1.0
CUST02263,4,2761.95,690.4875,12,0.0
CUST02266,2,1305.8899999999999,652.9449999999999,9,0.0
CUST02267,3,3107.01,1035.67,47,2.0
CUST02268,2,1421.47,710.735,227,0.0
CUST02269,5,4266.35,853.2700000000001,8,1.0
CUST02270,8,5044.09,630.51125,1,1.0
CUST02271,3,2429.4,809.8000000000001,56,1.0
CUST02272,12,9505.01,792.0841666666666,3,4.0
CUST02273,2,1263.48,631.74,223,0.0
CUST02275,5,3201.3900000000003,640.278,9,0.0
CUST02276,3,3155.9300000000003,1051.9766666666667,20,2.0
CUST02278,2,937.17,468.585,176,1.0
CUST02279,5,3690.87,738.174,7,0.0
CUST02280,1,1244.85,1244.85,205,0.0
CUST02281,2,1698.6799999999998,849.3399999999999,180,0.0
CUST02282,1,300.59,300.59,67,1.0
CUST02283,4,1771.46,442.865,192,0.0
CUST02284,5,3144.28,628.856,95,1.0
CUST02285,3,2705.1,901.6999999999999,6,1.0
CUST02286,2,2310.76,1155.38,302,0.0
CUST02288,6,5180.64,863.44,33,1.0
CUST02289,5,4732.09,946.418,28,1.0
CUST02292,4,2077.06,519.265,64,1.0
CUST02293,4,4413.400000000001,1103.3500000000001,347,0.0
CUST02294,4,2304.54,576.135,27,1.0
CUST02296,6,2765.41,460.90166666666664,48,2.0
CUST02297,1,389.45,389.45,87,0.0
CUST02299,3,2280.2299999999996,760.0766666666665,41,0.0
CUST02301,4,2621.46,655.365,43,0.0
CUST02302,3,1243.3400000000001,414.4466666666667,139,1.0
CUST02304,6,2964.84,494.14000000000004,96,0.0
CUST02306,5,4951.4,990.28,14,1.0
CUST02307,4,2475.42,618.855,24,0.0
